timestamp,month,source,destination,source_type,destination_type,trade_value_usd,flow_volume,edge_type,provenance,is_observed,is_inherited
2024-11-01T00:00:00+00:00,2024-11,country_mx,country_cn,country,country,197975320.0,46910.288,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_tw,country_cn,country,country,12393808980.0,1440487.0,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_ph,country_cn,country,country,531007756.0,176414.0,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_in,country_cn,country,country,477557.0,469.729,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_sg,country_cn,country,country,591299488.0,45829.0,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_vn,country_cn,country,country,880866833.0,96367.0,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_th,country_cn,country,country,427216793.0,177899.0,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_gb,country_cn,country,country,1891909.0,834.031,trade,observed_comtrade,True,False
2024-11-01T00:00:00+00:00,2024-11,country_us,country_cn,country,country,988444092.0,38192.217,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_203,country_cn,country,country,3889158.0,8269.571,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_fr,country_cn,country,country,18473597.0,4655.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_de,country_cn,country,country,53086540.0,26080.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_344,country_cn,country,country,349926.0,22350.227,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_372,country_cn,country,country,349605.0,22.141,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_380,country_cn,country,country,62814898.0,4647.013,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_jp,country_cn,country,country,326226803.0,172797.198,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_kr,country_cn,country,country,65781065.0,157445.643,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_my,country_cn,country,country,343334803.0,957795.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_mx,country_cn,country,country,13718363.0,20526.9,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_tw,country_cn,country,country,273870342.0,354596.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_ph,country_cn,country,country,109858795.0,87487.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_in,country_cn,country,country,452269.0,4256.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_sg,country_cn,country,country,38686876.0,16207.986,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_vn,country_cn,country,country,56942059.0,170304.319,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_th,country_cn,country,country,62801180.0,384569.489,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_gb,country_cn,country,country,10953266.0,2808.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_us,country_cn,country,country,63852840.0,13954.564,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_50,country_cn,country,country,62.0,0.005,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_203,country_cn,country,country,754005.0,144.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_fr,country_cn,country,country,52471276.0,1751.602,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_de,country_cn,country,country,161967216.0,21603.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_344,country_cn,country,country,2534843.0,1011.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_372,country_cn,country,country,351238894.0,1623.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_380,country_cn,country,country,14682929.0,1117.004,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_jp,country_cn,country,country,2052962592.0,393625.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_kr,country_cn,country,country,7952858953.0,573773.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_my,country_cn,country,country,2432928999.0,531597.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_mx,country_cn,country,country,160168138.0,53312.004,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_tw,country_cn,country,country,12213676685.0,1526557.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_ph,country_cn,country,country,600661265.0,198659.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_in,country_cn,country,country,910318.0,293.599,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_sg,country_cn,country,country,773053874.0,52945.884,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_vn,country_cn,country,country,1708923920.0,138859.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_th,country_cn,country,country,492558392.0,182554.0,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_gb,country_cn,country,country,2344253.0,697.319,trade,observed_comtrade,True,False
2024-12-01T00:00:00+00:00,2024-12,country_us,country_cn,country,country,1213043719.0,41872.0,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_50,country_us,country,country,21012.0,4138.206,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_cn,country_us,country,country,54555445.0,367942.244,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_203,country_us,country,country,557995.0,3849.734,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_fr,country_us,country,country,2978582.0,7561.932,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_de,country_us,country,country,39019891.0,2139280.846,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_344,country_us,country,country,110211.0,394.959,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_372,country_us,country,country,10912624.0,10138.431,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_380,country_us,country,country,22285480.0,52965.353,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_jp,country_us,country,country,66503831.0,167141.782,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_kr,country_us,country,country,57483093.0,7156066.027,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_my,country_us,country,country,278614069.0,37460702.04,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_mx,country_us,country,country,30273560.0,3294768.5,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_tw,country_us,country,country,107144170.0,247143.972,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_ph,country_us,country,country,17302336.0,48008.479,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_in,country_us,country,country,107519359.0,17405704.654,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_sg,country_us,country,country,25895277.0,2851651.257,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_vn,country_us,country,country,488582347.0,92935672.477,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_th,country_us,country,country,478640231.0,88791666.217,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_gb,country_us,country,country,10799766.0,144416.594,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_cn,country_us,country,country,110921867.0,62921.172,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_203,country_us,country,country,158017.0,94.545,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_fr,country_us,country,country,10079288.0,7236.58,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_de,country_us,country,country,58676055.0,32926.995,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_344,country_us,country,country,161559.0,81.846,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_372,country_us,country,country,133638745.0,73615.111,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_380,country_us,country,country,2621677.0,3400.4,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_jp,country_us,country,country,67194681.0,46396.293,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_kr,country_us,country,country,173955929.0,94547.636,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_my,country_us,country,country,677589792.0,371014.202,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_mx,country_us,country,country,154792663.0,83584.733,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_tw,country_us,country,country,691481667.0,377472.41,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_ph,country_us,country,country,83912249.0,45088.742,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_in,country_us,country,country,1500803.0,2386.784,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_sg,country_us,country,country,29848682.0,16398.792,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_vn,country_us,country,country,117243270.0,64516.27,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_th,country_us,country,country,109093618.0,64718.574,trade,observed_comtrade,True,False
2024-01-01T00:00:00+00:00,2024-01,country_gb,country_us,country,country,4794876.0,3775.587,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_cn,country_us,country,country,48976032.0,360057.404,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_203,country_us,country,country,915207.0,4274.383,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_fr,country_us,country,country,2434371.0,6783.166,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_de,country_us,country,country,30243532.0,1072882.318,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_344,country_us,country,country,242676.0,0.0,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_372,country_us,country,country,8350194.0,7995.947,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_380,country_us,country,country,26887150.0,74640.896,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_jp,country_us,country,country,85220396.0,212954.762,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_kr,country_us,country,country,74416264.0,4493830.053,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_my,country_us,country,country,343618810.0,49622069.421,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_mx,country_us,country,country,47474475.0,6609302.523,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_tw,country_us,country,country,38312977.0,147055.391,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_ph,country_us,country,country,15526107.0,43487.563,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_in,country_us,country,country,84362561.0,15294249.093,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_sg,country_us,country,country,25919886.0,3768004.283,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_vn,country_us,country,country,577999244.0,111044783.888,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_th,country_us,country,country,373504376.0,70474383.951,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_gb,country_us,country,country,11157703.0,40737.796,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_cn,country_us,country,country,96791095.0,53889.573,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_203,country_us,country,country,153189.0,84.295,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_fr,country_us,country,country,9663270.0,5581.707,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_de,country_us,country,country,62200117.0,36152.648,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_344,country_us,country,country,318357.0,184.519,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_372,country_us,country,country,104399979.0,57491.109,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_380,country_us,country,country,2315247.0,2509.906,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_jp,country_us,country,country,78788140.0,52323.075,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_kr,country_us,country,country,156428543.0,84847.594,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_my,country_us,country,country,487558244.0,268339.988,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_mx,country_us,country,country,108766933.0,58713.823,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_tw,country_us,country,country,634320879.0,347467.104,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_ph,country_us,country,country,94636411.0,51189.002,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_in,country_us,country,country,1022208.0,749.842,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_sg,country_us,country,country,28513515.0,15671.794,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_vn,country_us,country,country,72062093.0,44130.413,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_th,country_us,country,country,96178375.0,53375.172,trade,observed_comtrade,True,False
2024-02-01T00:00:00+00:00,2024-02,country_gb,country_us,country,country,2995084.0,2627.294,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_cn,country_us,country,country,56294276.0,402163.145,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_203,country_us,country,country,1278025.0,5544.572,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_fr,country_us,country,country,4533893.0,13365.601,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_de,country_us,country,country,23911670.0,559095.122,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_344,country_us,country,country,28181.0,85.348,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_372,country_us,country,country,8275224.0,8073.016,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_380,country_us,country,country,30020103.0,74827.855,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_jp,country_us,country,country,83001362.0,184430.015,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_kr,country_us,country,country,72450933.0,2329715.109,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_my,country_us,country,country,358403926.0,48755883.231,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_mx,country_us,country,country,43479246.0,6011913.862,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_tw,country_us,country,country,46478815.0,203310.996,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_ph,country_us,country,country,16125595.0,37044.797,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_in,country_us,country,country,126323927.0,24601751.803,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_sg,country_us,country,country,10102990.0,893290.857,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_vn,country_us,country,country,675752247.0,130479810.256,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_th,country_us,country,country,353935915.0,65699835.222,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_gb,country_us,country,country,10816286.0,69549.097,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_cn,country_us,country,country,127081639.0,72051.872,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_203,country_us,country,country,230371.0,157.612,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_fr,country_us,country,country,12443854.0,6844.643,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_de,country_us,country,country,67435980.0,38212.293,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_344,country_us,country,country,144306.0,78.2,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_372,country_us,country,country,139173276.0,76793.327,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_380,country_us,country,country,1277833.0,1105.428,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_jp,country_us,country,country,89064546.0,58426.15,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_kr,country_us,country,country,220874696.0,118224.166,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_my,country_us,country,country,932589262.0,511935.383,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_mx,country_us,country,country,152485216.0,82384.789,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_tw,country_us,country,country,667103659.0,365360.1,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_ph,country_us,country,country,87965641.0,47775.408,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_in,country_us,country,country,596067.0,416.103,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_sg,country_us,country,country,23683364.0,13117.455,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_vn,country_us,country,country,115118291.0,63365.578,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_th,country_us,country,country,97012328.0,52901.871,trade,observed_comtrade,True,False
2024-03-01T00:00:00+00:00,2024-03,country_gb,country_us,country,country,5827431.0,4814.601,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_50,country_us,country,country,80786.0,15910.391,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_cn,country_us,country,country,47713221.0,387135.154,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_203,country_us,country,country,204646.0,671.972,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_fr,country_us,country,country,4109141.0,12108.857,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_de,country_us,country,country,28059413.0,151899.645,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_344,country_us,country,country,63720.0,115.892,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_372,country_us,country,country,14988652.0,14541.858,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_380,country_us,country,country,21995409.0,59482.733,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_jp,country_us,country,country,80968207.0,227956.556,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_kr,country_us,country,country,55022666.0,1224674.064,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_my,country_us,country,country,383010615.0,51767180.726,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_mx,country_us,country,country,41719945.0,5596311.283,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_tw,country_us,country,country,52032656.0,188426.95,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_ph,country_us,country,country,18646590.0,42219.048,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_in,country_us,country,country,144639696.0,28204400.695,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_sg,country_us,country,country,6116107.0,270565.646,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_vn,country_us,country,country,807425284.0,154296617.343,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_th,country_us,country,country,355807751.0,65770440.067,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_gb,country_us,country,country,12850500.0,42318.839,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_cn,country_us,country,country,105772755.0,60964.17,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_203,country_us,country,country,314994.0,200.757,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_fr,country_us,country,country,8015896.0,5121.981,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_de,country_us,country,country,60533037.0,33833.008,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_344,country_us,country,country,2109752.0,1166.984,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_372,country_us,country,country,119382605.0,65738.585,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_380,country_us,country,country,1907859.0,2409.88,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_jp,country_us,country,country,73674177.0,49697.09,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_kr,country_us,country,country,257667180.0,140758.202,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_my,country_us,country,country,782268120.0,429105.487,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_mx,country_us,country,country,58089732.0,31419.424,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_tw,country_us,country,country,772926060.0,424224.113,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_ph,country_us,country,country,69321839.0,37426.563,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_in,country_us,country,country,650800.0,536.047,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_sg,country_us,country,country,20605271.0,11867.833,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_vn,country_us,country,country,102199671.0,58085.868,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_th,country_us,country,country,90477235.0,49791.347,trade,observed_comtrade,True,False
2024-04-01T00:00:00+00:00,2024-04,country_gb,country_us,country,country,4618217.0,3958.373,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_cn,country_us,country,country,54112868.0,508911.933,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_203,country_us,country,country,788526.0,3233.729,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_fr,country_us,country,country,2870272.0,8383.737,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_de,country_us,country,country,21673099.0,241588.96,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_344,country_us,country,country,106803.0,166.708,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_372,country_us,country,country,12362838.0,11747.579,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_380,country_us,country,country,24464332.0,62692.822,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_jp,country_us,country,country,83305119.0,185635.323,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_kr,country_us,country,country,93244527.0,1304936.203,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_my,country_us,country,country,277554642.0,37313256.225,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_mx,country_us,country,country,50283101.0,6847516.896,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_tw,country_us,country,country,50631768.0,175694.84,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_ph,country_us,country,country,16460536.0,49251.692,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_in,country_us,country,country,359698374.0,67322834.49,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_sg,country_us,country,country,21655657.0,3145259.622,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_vn,country_us,country,country,714960916.0,132946567.191,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_th,country_us,country,country,324180859.0,57202288.368,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_gb,country_us,country,country,8882838.0,25102.107,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_50,country_us,country,country,2966.0,0.0,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_cn,country_us,country,country,137441808.0,77398.515,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_203,country_us,country,country,2936746.0,1616.897,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_fr,country_us,country,country,10542240.0,5810.584,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_de,country_us,country,country,63562171.0,35638.45,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_344,country_us,country,country,280845.0,165.7,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_372,country_us,country,country,171131737.0,94288.608,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_380,country_us,country,country,1584992.0,1928.203,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_jp,country_us,country,country,70668779.0,47535.028,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_kr,country_us,country,country,184991522.0,100480.322,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_my,country_us,country,country,844409047.0,534737.658,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_mx,country_us,country,country,134417703.0,72460.166,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_tw,country_us,country,country,762260653.0,418885.93,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_ph,country_us,country,country,75777210.0,40864.35,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_in,country_us,country,country,1222430.0,1872.397,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_sg,country_us,country,country,32908356.0,18032.461,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_vn,country_us,country,country,112452059.0,61897.351,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_th,country_us,country,country,94667374.0,54165.479,trade,observed_comtrade,True,False
2024-05-01T00:00:00+00:00,2024-05,country_gb,country_us,country,country,3867311.0,3304.387,trade,observed_comtrade,True,False
