month,reporter_code,partner_code,commodity_code,flow_code,trade_value_usd,flow_volume,published_at,available_at,vintage_date,source
2024-05,699,458,9403,M,2122712.115,389751.922,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,484,9403,M,16135.535,240.0,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,490,9403,M,64984.287,13027.259,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,512,9403,M,1116.101,263.261,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,528,9403,M,2330.101,192.626,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,608,9403,M,68.735,12.0,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,616,9403,M,150817.552,20559.288,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,620,9403,M,25919.778,703.0,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,642,9403,M,8974.043,1227.0,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,643,9403,M,899.356,117.404,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,699,9403,M,339556.459,102168.035,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,702,9403,M,326278.624,46811.645,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,704,9403,M,274150.482,45361.479,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,705,9403,M,7407.592,149.0,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,724,9403,M,250214.577,42141.54,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,752,9403,M,15254.261,3457.294,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,757,9403,M,61902.924,2491.306,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,764,9403,M,598111.596,182493.834,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,784,9403,M,202942.216,11556.99,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,792,9403,M,464877.639,74674.082,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,818,9403,M,29056.53,6853.733,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,826,9403,M,903787.989,37605.372,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,842,9403,M,472357.671,18620.174,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,0,9503,M,4582659.138,290125.072,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,144,9503,M,236580.116,14977.728,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,156,9503,M,2638402.365,167035.481,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,203,9503,M,5135.997,325.157,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,276,9503,M,14604.087,924.575,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,344,9503,M,1064.215,67.375,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,360,9503,M,640369.9,40541.388,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,380,9503,M,99.972,6.329,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,410,9503,M,512.981,32.476,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,458,9503,M,1036161.85,65598.711,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,699,9503,M,1466.671,92.854,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,826,9503,M,1031.07,65.276,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-05,699,842,9503,M,7229.915,457.721,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,2026-08-28T16:48:14.058359+00:00,un_comtrade
2024-06,699,0,3304,M,33243308.555,2286158.241,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,32,3304,M,12830.444,119.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,36,3304,M,342344.131,13616.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,40,3304,M,92005.382,174.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,56,3304,M,2007532.558,19851.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,76,3304,M,1343.402,8.087,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,124,3304,M,55501.161,139.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,156,3304,M,7745056.847,1325237.528,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,170,3304,M,4803.505,10.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,203,3304,M,105447.968,960.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,246,3304,M,7892.257,1000.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,251,3304,M,3210747.971,137215.03,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,276,3304,M,1991816.043,148387.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,360,3304,M,763483.223,135897.205,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,372,3304,M,68439.271,25.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,376,3304,M,2964.362,85.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,380,3304,M,2196529.645,37402.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,392,3304,M,292653.233,3525.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,410,3304,M,5208111.958,185802.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,440,3304,M,4599.518,100.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,442,3304,M,85912.578,14500.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,458,3304,M,153507.435,21633.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,490,3304,M,89381.666,17942.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,528,3304,M,10883.898,164.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,608,3304,M,1401.135,5.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,616,3304,M,103290.102,4654.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,699,3304,M,9761.543,654.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,702,3304,M,229983.577,2059.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,724,3304,M,791978.668,23016.392,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,752,3304,M,177248.074,184.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,757,3304,M,65901.717,305.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,764,3304,M,1428529.232,143041.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,784,3304,M,4545.882,1166.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,826,3304,M,4052969.729,10649.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,842,3304,M,1923910.442,36633.0,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,0,6109,M,12162799.439,380202.701,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,50,6109,M,4619530.338,149197.035,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,104,6109,M,64236.203,1910.661,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,116,6109,M,522973.358,16442.965,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,144,6109,M,203895.078,6318.417,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,156,6109,M,2668669.6,80490.525,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,203,6109,M,42.278,1.427,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,251,6109,M,33074.955,1099.814,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,276,6109,M,2075.166,65.912,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,340,6109,M,2533.014,85.473,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,344,6109,M,29221.769,986.048,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,360,6109,M,359092.515,10434.915,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,372,6109,M,938.926,31.683,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,376,6109,M,16776.849,460.012,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,380,6109,M,216039.032,7233.097,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,392,6109,M,2241.487,63.92,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,400,6109,M,37197.625,1255.182,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,410,6109,M,5227.821,157.329,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,458,6109,M,21939.676,736.756,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,490,6109,M,1852.238,50.787,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,504,6109,M,33414.044,1084.812,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,528,6109,M,28570.68,956.299,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,558,6109,M,2526.329,85.247,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,591,6109,M,36096.067,990.611,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,608,6109,M,158.726,5.356,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,616,6109,M,2435.854,68.053,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,620,6109,M,78646.155,2613.073,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,699,6109,M,346.372,10.008,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,702,6109,M,32.43,0.889,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,704,6109,M,1940073.113,57533.383,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,724,6109,M,80362.405,2644.272,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,757,6109,M,4076.593,137.559,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,764,6109,M,101679.913,2788.005,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,792,6109,M,1007884.755,33009.343,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,818,6109,M,22399.669,755.846,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,826,6109,M,8848.039,247.171,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,842,6109,M,7690.367,250.817,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,0,6203,M,22125421.82,689008.746,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,40,6203,M,361.24,8.161,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,50,6203,M,16085566.64,520713.381,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,100,6203,M,4682.469,64.8,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,104,6203,M,1649.916,44.614,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,116,6203,M,155698.449,3922.175,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,144,6203,M,375363.977,12160.482,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,156,6203,M,1248908.14,36564.788,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,231,6203,M,1341.377,46.662,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,251,6203,M,18012.081,503.181,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,276,6203,M,18119.987,585.245,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,360,6203,M,148290.6,4821.684,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,380,6203,M,420293.133,7220.29,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,400,6203,M,41822.529,1434.077,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,410,6203,M,91.745,2.481,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,458,6203,M,901.619,13.344,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,484,6203,M,133.256,4.636,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,490,6203,M,339.412,8.158,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,504,6203,M,17754.351,536.336,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,524,6203,M,66406.731,2310.084,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,528,6203,M,69874.022,2244.711,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,608,6203,M,20910.683,649.042,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,620,6203,M,30295.137,830.64,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,642,6203,M,2349.249,81.723,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,699,6203,M,1112.831,35.075,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,704,6203,M,1627618.229,43597.678,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,724,6203,M,88982.868,2570.071,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,757,6203,M,144205.597,1615.312,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,764,6203,M,70280.523,1553.268,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,784,6203,M,34.707,1.207,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,788,6203,M,365362.686,12583.407,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,792,6203,M,1036502.218,30474.157,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,826,6203,M,43757.071,1389.373,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,842,6203,M,18398.347,418.501,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,0,6204,M,13596685.052,378421.855,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,4,6204,M,1690.577,2.763,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,50,6204,M,4629931.613,154898.796,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,100,6204,M,8393.941,44.953,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,104,6204,M,113068.442,3066.259,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,116,6204,M,487031.225,13073.124,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,144,6204,M,413212.871,12663.541,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,156,6204,M,3507963.74,86639.936,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,170,6204,M,4811.616,102.164,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,231,6204,M,363.983,12.989,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
2024-06,699,251,6204,M,40446.061,816.041,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,2026-08-28T16:48:27.910838+00:00,un_comtrade
