event_id,event_date,reference_date,published_at,available_at,country,actor1_country,actor2_country,event_code,event_base_code,event_root_code,avg_tone,source_url,is_labor_unrest,is_supply_chain_relevant,source_file_date,source,vintage_date
1149167679,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,CHN,040,040,04,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167680,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,CHN,040,040,04,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167681,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,CHN,051,051,05,2.32582900117564,https://www.padovanews.it/2024/01/01/cgtn-embracing-2024-how-will-china-deliver-a-better-life-for-the-people/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167682,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,010,010,01,-2.14487550449961,https://www.seattletimes.com/nation-world/new-spin-on-a-revolving-door-pentagon-officials-turned-venture-capitalists/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167683,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,043,043,04,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167684,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,042,042,04,1.54083204930662,https://www.seattletimes.com/nation-world/new-spin-on-a-revolving-door-pentagon-officials-turned-venture-capitalists/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167685,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,030,030,03,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167686,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,030,030,03,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167687,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,USA,043,043,04,1.54083204930662,https://www.seattletimes.com/nation-world/new-spin-on-a-revolving-door-pentagon-officials-turned-venture-capitalists/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167687,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,CHN,USA,043,043,04,1.54083204930662,https://www.seattletimes.com/nation-world/new-spin-on-a-revolving-door-pentagon-officials-turned-venture-capitalists/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167688,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,010,010,01,2.32582900117564,https://www.padovanews.it/2024/01/01/cgtn-embracing-2024-how-will-china-deliver-a-better-life-for-the-people/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167689,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,,051,051,05,2.32582900117564,https://www.padovanews.it/2024/01/01/cgtn-embracing-2024-how-will-china-deliver-a-better-life-for-the-people/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167690,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,CHN,036,036,03,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167691,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,RUS,042,042,04,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167692,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,CHN,CHN,RUS,042,042,04,-1.59372668539772,https://www.smh.com.au/topic/wa-china-links-1m59,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167693,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,,DEU,010,010,01,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167694,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,,DEU,010,010,01,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167711,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,,DEU,1821,182,18,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167712,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,,DEU,1821,182,18,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167713,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,,GBR,190,190,19,-10.8,https://www.courant.com/2023/12/31/woman-killed-two-injured-in-domestic-violence-incident-in-new-britain/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167714,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,,GBR,010,010,01,-10.8,https://www.courant.com/2023/12/31/woman-killed-two-injured-in-domestic-violence-incident-in-new-britain/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167721,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,042,042,04,-3.96039603960396,https://news4sanantonio.com/news/local/man-found-shot-in-head-on-the-northeast-side-bcso-investigating-san-antonio-texas-suv-head-witnesses-authorities-investigation,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167722,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,046,046,04,-7.02479338842975,https://fox23maine.com/newsletter-daily/waterville-murder-suspect-in-custody-in-arkansas,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167723,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,046,046,04,-7.02479338842975,https://fox23maine.com/newsletter-daily/waterville-murder-suspect-in-custody-in-arkansas,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167724,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,090,090,09,-7.08333333333333,https://news4sanantonio.com/news/local/man-arrested-for-family-dollar-robbery-blames-memory-lapse-on-heavy-drinking-people-san-antonio-crime-police-bexar-county,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167725,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,090,090,09,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167726,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,090,090,09,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167727,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,173,173,17,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167728,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,173,173,17,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167729,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,173,173,17,-3.11133503663569,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167730,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,190,190,19,-7.67475221700574,https://www.news18.com/world/shark-attack-kills-hawaii-man-off-maui-coast-8724003.html,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167745,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,010,010,01,0.1980198019802,https://www.thenews.com.pk/latest/1143748-dave-chappelle-targets-lgbtq-community-with-netflix-once-again,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167746,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,111,111,11,0.1980198019802,https://www.thenews.com.pk/latest/1143748-dave-chappelle-targets-lgbtq-community-with-netflix-once-again,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167751,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,011,011,01,-0.643120605274647,https://www.dailyrecord.us/-5-southern-states-had-most-of-the-nation-s-population-growth,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167752,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,011,011,01,-0.643120605274647,https://www.dailyrecord.us/-5-southern-states-had-most-of-the-nation-s-population-growth,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167753,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,011,011,01,-0.722543352601155,https://www.dailyrecord.us/-5-southern-states-had-most-of-the-nation-s-population-growth,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167754,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,036,036,03,-3.81872594174844,https://jg-tc.com/news/state-regional/texas-flies-migrants-to-rockford-with-buses-sent-to-chicago-officials-say/article_f7a4ff71-5a7f-51a3-9acc-c74fb857cfaa.html,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167755,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,045,045,04,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167756,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,045,045,04,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167757,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,051,051,05,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167758,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,USA,,USA,051,051,05,-3.33850931677019,https://www.saratogian.com/2023/12/31/the-saratogians-top-10-stories-from-2023/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167764,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,051,051,05,0.64102564102564,https://grenadachronicle.com/ddg-tell-fans-mind-your-business-reacts-to-halle-bailey-having-daughter-rumors/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167765,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,1821,182,18,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167766,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,1821,182,18,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167767,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,173,173,17,0.159973507808621,"https://www.streetinsider.com/Reuters/World+welcomes+2024+with+New+Years+fireworks,+reflection+and+a+royal+farewell/22578797.html",0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167768,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,112,112,11,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167769,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,112,112,11,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167770,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,051,051,05,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167771,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,051,051,05,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167772,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,020,020,02,-5.47008547008547,https://www.theguardian.com/world/2024/jan/01/russia-ukraine-war-at-a-glance-what-we-know-on-day-677,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167773,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,020,020,02,-4.73824786324787,https://www.theguardian.com/world/2024/jan/01/russia-ukraine-war-at-a-glance-what-we-know-on-day-677,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167774,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,010,010,01,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167775,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,010,010,01,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167776,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,138,138,13,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167777,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,138,138,13,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167778,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,173,173,17,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167779,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,173,173,17,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167780,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,PRT,051,051,05,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167781,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,112,112,11,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167782,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,DEU,190,190,19,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167783,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,010,010,01,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167784,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,138,138,13,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167785,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,173,173,17,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167786,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,,051,051,05,-3.74087591240876,https://www.thesun.co.uk/news/25211661/madeleine-mccann-parents-kate-gerry-new-message/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167787,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,DEU,DEU,UKR,020,020,02,-4.73824786324787,https://www.theguardian.com/world/2024/jan/01/russia-ukraine-war-at-a-glance-what-we-know-on-day-677,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167806,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,FRA,010,010,01,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167807,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,FRA,036,036,03,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167808,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,FRA,051,051,05,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167809,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,FRA,051,051,05,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167810,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,ISR,138,138,13,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167811,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,FRA,FRA,ISR,138,138,13,-1.47697654213727,https://jerseyeveningpost.com/morenews/worldnews/2023/12/31/new-years-eve-celebrations-roll-across-the-world/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167812,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,GBR,,040,040,04,-0.75414781297135,https://metro.co.uk/2023/12/31/loose-women-star-calls-security-guard-racially-profiled-20046045/,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167813,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,GBR,,042,042,04,3.42384887839433,https://www.manchestereveningnews.co.uk/whats-on/thousands-huddle-together-beneath-illuminated-28371755,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167814,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,GBR,,042,042,04,3.42384887839433,https://www.manchestereveningnews.co.uk/whats-on/thousands-huddle-together-beneath-illuminated-28371755,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167815,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,GBR,,051,051,05,3.42384887839433,https://www.manchestereveningnews.co.uk/whats-on/thousands-huddle-together-beneath-illuminated-28371755,0,0,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
1149167816,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,GBR,GBR,,193,193,19,-5.17019041365725,https://www.courant.com/2023/12/31/woman-killed-two-injured-in-domestic-violence-incident-in-new-britain/,0,1,2024-01-01,gdelt_event_database,2026-08-28T17:47:19.152359+00:00
